//Date,Time,ms,CellID Number,LotID,CellID_1,CellID_2
20221026,180834,190,1,lotid_1234,CellID_1_0
20221026,180858,918,1,lotid_1234,CellID_1_0
20221026,180953,511,1,lotid_1234,CellID_1_0
